title,organization,rating,review_count,difficulty,course_type,duration,skills,url,is_free,course_id
patient safety,Johns Hopkins University,4.801813186813188,1820,Beginner,Specialization,THREE_TO_SIX_MONTHS,patient safety stakeholder engagement design thinking change management conflict management performance measurement system thinking solution design health system data analysis corrective preventive action capa risk analysis data presentation safety assurance nursing management continuous quality improvement cqi data visualization software quality improvement risk management safety training,/specializations/patient-safety,False,s12n~9FcEl2x7EeeiKQ48uoMEhg
matlab programming engineer scientist,Vanderbilt University,4.792850848204451,18156,Beginner,Specialization,THREE_TO_SIX_MONTHS,data visualization image analysis data visualization software matlab algorithm machine learning method user interface ui applied machine learning object oriented programming oop statistical method mathematical software engineering calculation computer programming data processing data analysis engineering analysis programming principle scripting ui component software design,/specializations/matlab-programming-engineers-scientists,False,s12n~xZFEqLvoEeqYnRKi2Skbcw
generative ai prompt engineering basic,IBM,4.753427340383862,5106,Beginner,Course,ONE_TO_FOUR_WEEKS,prompt engineering chatgpt large language modeling ibm cloud,/learn/generative-ai-prompt-engineering-for-everyone,False,course~nI__WUzdEe64qQ7qqom4Rw
data visualization tableau,"University of California, Davis",4.501375532562387,8215,Beginner,Specialization,THREE_TO_SIX_MONTHS,data storytelling dashboard key performance indicator kpis tableau software data visualization data presentation data mapping interactive data visualization data visualization software data literacy proposal development exploratory data analysis data ethic graphing histogram scatter plot tree map datadriven decisionmaking statistical visualization storyboarding,/specializations/data-visualization,False,s12n~th2vYplFEeWIgw6ardKJWw
writing producing music home studio,Berklee,4.7646687697160885,3170,Beginner,Specialization,THREE_TO_SIX_MONTHS,music musical composition music theory peer review music performance active listening storytelling postproduction constructive feedback editing performing art medium production performance tuning selfawareness creativity,/specializations/writing-and-producing-music-in-your-home-studio,False,s12n~hJPmbxyxR9KQFwxY9PcAIw
effective communication writing design presentation,University of Colorado Boulder,4.758369674605837,11924,Beginner,Specialization,THREE_TO_SIX_MONTHS,business writing presentation peer review graphic design graphic visual design business correspondence public speaking business communication graphic visual design software verbal communication skill design visual design storytelling writing organizational skill project design concision writing editing proofreading drive engagement,/specializations/effective-business-communication,False,s12n~zNtJTbPUEeWVOwrJiBe1eQ
artificial intelligence overview,Politecnico di Milano,4.599683042789224,631,Beginner,Specialization,THREE_TO_SIX_MONTHS,unsupervised learning supervised learning machine learning algorithm machine learning applied machine learning intellectual property ethical standard conduct data ethic artificial intelligence machine learning aiml legal risk artificial intelligence reinforcement learning general data protection regulation gdpr dimensionality reduction governance cloud platform deep learning hardware architecture information technology architecture computer science,/specializations/artificial-intelligence-overview,False,s12n~D5-G_39lEeye0BJDMcVCxw
marine biology,American Museum of Natural History,4.828571428571428,525,Beginner,Course,ONE_TO_THREE_MONTHS,life science biology environmental science environment biochemistry molecular biology environmental issue natural resource management water resource environment resource management research,/learn/marine-biology,True,course~jL8lDjdqEeu73BJTeWj1SQ
business value project management,University of Illinois Urbana-Champaign,4.720644564786686,7571,Beginner,Specialization,THREE_TO_SIX_MONTHS,organizational change revenue recognition organizational structure governance financial_statement agile methodology organizational strategy waterfall methodology organizational leadership accrual accounting project closure business management organizational effectiveness business ethic cash flow change management financial accounting project implementation project planning project management,/specializations/business-value-project-management,False,s12n~_JNR7JitEey4Fw6cQWvEVw
fundamental machine learning healthcare,Stanford University,4.808849557522124,565,Beginner,Course,ONE_TO_THREE_MONTHS,healthcare ethic data ethic statistical machine learning applied machine learning machine learning artificial neural network healthcare industry knowledge health care health technology artificial intelligence machine learning aiml reinforcement learning supervised learning health informatics deep learning data processing image analysis data quality,/learn/fundamental-machine-learning-healthcare,False,course~A-mlqGraEeqabRLxncWhlw
web design everybody basic web development coding,University of Michigan,4.729991479693272,35210,Beginner,Specialization,THREE_TO_SIX_MONTHS,wireframing responsive web design html cs web content accessibility guideline cascading style sheet cs web design hypertext markup language html browser compatibility bootstrap frontend framework javascript frontend web development user interface ui verification validation web development web design development interactive design application framework usability code review eventdriven programming,/specializations/web-design,False,s12n~bf56AUzfEeWRyA5YS9oHkQ
excel basic data analysis,IBM,4.75215757944969,9849,Beginner,Course,ONE_TO_THREE_MONTHS,excel formula microsoft excel data cleansing data analysis data importexport spreadsheet software data wrangling data quality pivot table chart google sheet data manipulation data science data visualization software information privacy,/learn/excel-basics-data-analysis-ibm,False,course~3bkTOtzVEequVRKuqBsDQw
microsoft ux design,Microsoft,4.638940092165899,434,Beginner,Professional Certificate,THREE_TO_SIX_MONTHS,storyboarding user research information architecture user experience design design thinking prototyping usability testing user experience persona user experience wireframing design research user interface user experience uiux design interaction design web content accessibility guideline human centered design figma design software usability user centered design design artificial intelligence,/professional-certificates/ux-design,False,s12n~4N96O5I-QE-q_DFAuEhpZg
design fundamental ai,Adobe,4.665832290362954,799,Beginner,Course,ONE_TO_FOUR_WEEKS,design element principle visual design typography graphic design design web content accessibility guideline graphic visual design adobe creative cloud storytelling creative design color theory logo design user experience design user interface user experience uiux design content creation generative ai,/learn/design-fundamentals-ai,False,course~oOeV8oRwEe-L8RKezlgehQ
introduction python programming,University of Pennsylvania,4.553872053872054,1188,Beginner,Course,ONE_TO_FOUR_WEEKS,data structure programming principle python programming computer programming computational thinking scripting software development tool integrated development environment data importexport jupyter file management,/learn/python-programming-intro,False,course~i_7JYlNJEeq6NwpG-k58_Q
python data structure,University of Michigan,4.860562871159308,96825,Beginner,Course,ONE_TO_THREE_MONTHS,data structure python programming programming principle data importexport data manipulation development environment file management,/learn/python-data,False,course~P--h6zpNEeWYbg7p2_3OHQ
global diplomacy united nation world,"University of London, SOAS University of London",4.71127562642369,1756,Beginner,Course,ONE_TO_THREE_MONTHS,international relation diplomacy crisis intervention political science human service advocacy public policy policy analysis social justice social science world history system thinking governance,/learn/global-diplomacy-un,True,course~fNeY-S8dEeaVZA5K9cHVCQ
art visual storytelling,University of Colorado Boulder,4.592105263157895,114,Beginner,Specialization,THREE_TO_SIX_MONTHS,adobe premiere video production videography postproduction photovideo production technology video editing storyboarding storytelling photography adobe creative cloud medium production proposal development editing writing graphic visual design scripting multimedia creativity timeline file management,/specializations/the-art-of-visual-storytelling,False,s12n~S3AHOjkWEe2paRKCrXXxKQ
bi essential finance analyst power bi edition,Corporate Finance Institute,4.816831683168317,202,Beginner,Specialization,THREE_TO_SIX_MONTHS,data analysis expression dax power bi snowflake schema data modeling sql dashboard microsoft excel business intelligence excel formula pivot table chart data importexport business reporting database interactive data visualization data storytelling financial_statement data manipulation data transformation financial analysis data visualization,/specializations/bi-essentials-for-finance-professionals-powerbi,False,s12n~idSRXdI9RYirh2Tl7i8WuA
software product management,University of Alberta,4.666926880041634,11529,Beginner,Specialization,THREE_TO_SIX_MONTHS,requirement analysis agile software development agile methodology kanban principle project planning requirement elicitation sprint retrospective requirement management functional requirement business requirement sprint planning software development methodology software development life cycle scrum software development product requirement software technical review backlog risk management framework product management project management,/specializations/product-management,False,s12n~AJRj1U-eEeWe3AppgusjuQ
child nutrition cooking,Stanford University,4.767410542516353,10396,Beginner,Course,ONE_TO_THREE_MONTHS,nutrition education cooking nutrition diet food beverage food safety sanitation child health working child community health parent communication,/learn/childnutrition,True,course~iQZflcZ7EeOoFhIxOQQuEA
managing emotion time uncertainty stress,Yale University,4.768131011177541,3847,Beginner,Course,ONE_TO_THREE_MONTHS,student support service working child school counseling personal development stress management classroom management cultural responsiveness empathy selfawareness resilience relationship building,/learn/managing-emotions-uncertainty-stress,True,course~EhrTDBShEeufuRKzxereqw
security analyst fundamental,IBM,4.670858965595808,4389,Beginner,Specialization,THREE_TO_SIX_MONTHS,cyber threat hunting incident response cyber threat intelligence penetration testing computer security incident management intrusion detection prevention threat modeling threat detection threat management mitre attck framework cryptography security testing incident management application security encryption cybersecurity code review vulnerability scanning vulnerability assessment open web application security project owasp,/specializations/security-analyst-fundamentals,False,s12n~6bVyQk3FEeqX-xL9iGobaw
achieving personal professional success,University of Pennsylvania,4.718619582664528,3115,Beginner,Specialization,THREE_TO_SIX_MONTHS,influencing active listening negotiation communication communication strategy persuasive communication verbal communication skill contract negotiation trustworthiness interpersonal communication business communication relationship building rapport building professional networking conflict management leadership growth mindedness personal development optimism selfawareness,/specializations/wharton-success,False,s12n~WdOb7OMUEeakrQ7tUiiIWg
food sustainability mindful eating healthy cooking,Stanford University,4.781565217391304,575,Beginner,Specialization,ONE_TO_THREE_MONTHS,food beverage cooking nutrition diet cultural diversity environment compassion environmental issue resourcefulness mindfulness waste minimization food safety sanitation adaptability environmental science product lifecycle management behavioral health selfawareness lifelong learning pollution prevention empowerment creativity,/specializations/food-sustainability-mindful-eating-healthy-cooking,False,s12n~t4ZywozQEeu0MwrdR3SSUQ
business music production,Berklee,4.817631276351092,5218,Beginner,Specialization,THREE_TO_SIX_MONTHS,music contract negotiation musical composition intellectual property lawsuit peer review music history active listening legal proceeding constructive feedback law regulation compliance instrumental music legal strategy music theory postproduction digital asset business management medium production marketing management editing,/specializations/business-music-production,False,s12n~lI_AonWQEemHcw4o4c-y2g
diy musician,Berklee,4.72314398200225,3556,Beginner,Specialization,THREE_TO_SIX_MONTHS,music fundraising crowdsourcing musical composition brand awareness music theory peer review brand strategy professional networking branding active listening music performance production planning team leadership constructive feedback leadership campaign management marketing business planning instrumental music social medium,/specializations/diy-musician,False,s12n~H2wc2HWQEemlgBJYdOOXmg
agile atlassian jira,Atlassian,4.685222140531457,9521,Beginner,Course,ONE_TO_FOUR_WEEKS,jira software agile methodology scrum software development kanban principle agile project management lean methodology backlog sprint planning sprint retrospective user story workflow management project management product requirement query language software versioning continuous improvement process,/learn/agile-atlassian-jira,True,course~MhlnlfD8EeesnRJUyZNfHA
international woman health human right,Stanford University,4.859356376638856,1678,Beginner,Course,THREE_TO_SIX_MONTHS,community development maternal health community health child health health equity social justice socioeconomics human service advocacy education training international relation cultural diversity geriatrics law regulation compliance economics health policy,/learn/womens-health-human-rights,True,course~WFJu-bWkEeaKcRImJySmAg
ai strategy governance,University of Pennsylvania,4.735294117647059,306,Beginner,Course,ONE_TO_FOUR_WEEKS,data ethic data governance personally identifiable information data security governance business strategy organizational strategy business transformation artificial intelligence ethical standard conduct machine learning innovation algorithm decision_making,/learn/wharton-ai-strategy-governance,False,course~dZEaNbNjEeurEQ7HpnWdKw
scrum master certification,LearnQuest,4.638475722188077,3254,Beginner,Specialization,THREE_TO_SIX_MONTHS,user story agile methodology behaviordriven development devsecops scaled agile framework backlog agile software development test driven development tdd sprint planning kanban principle devops scalability risk management agile product development agile project management continuous integration lean methodology sprint retrospective scrum software development management reporting,/specializations/learnquest-certified-scrum-master,False,s12n~uC4qJnunEeuNzg4JnkHQ6Q
data science,IBM,4.690626191948021,76031,Beginner,Course,ONE_TO_FOUR_WEEKS,data literacy data mining big data cloud computing data analysis data science digital transformation datadriven decisionmaking deep learning machine learning artificial intelligence,/learn/what-is-datascience,False,course~r0GnHOZaEees-Q6jQMxlrg
become emt,University of Colorado System,4.758307086614174,2540,Beginner,Specialization,THREE_TO_SIX_MONTHS,vital sign patient evaluation trauma care emergency intensive care medical history documentation child health automated external defibrillator pulmonology medical terminology health assessment patient positioning maternal health acute care hazard communication hazcom pediatrics respiratory care neurology medication administration cardiology pharmacology,/specializations/become-an-emt,False,s12n~7XpgKtbJEeeqmw6nM3tfUg
meta io ui development,Meta,4.63494753833737,1239,Beginner,Specialization,THREE_TO_SIX_MONTHS,io development apple io apple xcode user interface ui mobile development swift programming unit testing user interface ui design ui component mobile development tool objectivec programming language application development data structure programming principle development testing software testing object oriented programming oop software design pattern integrated development environment prototyping,/specializations/meta-ios-ui-development,False,s12n~5QIXWq1JT7GvWhyg_KQdRg
meta android ui development,Meta,4.637971175166298,1804,Beginner,Specialization,THREE_TO_SIX_MONTHS,android studio android jetpack android development kotlin android operating system responsive web design mobile development ui component unit testing gradle user interface ui design application development user interface ui integrated development environment object oriented programming oop development environment programming principle test driven development tdd wireframing prototyping,/specializations/meta-android-ui-development,False,s12n~XUSdMa2kSYOQhvrGbJ9yOg
microsoft frontend developer,Microsoft,4.414285714285715,105,Beginner,Professional Certificate,THREE_TO_SIX_MONTHS,github programming language secure coding html cs user interface user experience uiux design figma design software open web application security project owasp git version control system user interface ui object oriented programming oop web development web design debugging mockups microsoft copilot authentication frontend web development programming principle ui component javascript,/professional-certificates/microsoft-front-end-developer,False,s12n~Yz1bhic5RgOCVeRK1uxdXQ
biostatistics public health,Johns Hopkins University,4.776293469041563,2358,Beginner,Specialization,THREE_TO_SIX_MONTHS,biostatistics statistical hypothesis testing regression analysis sampling statistic statistical method statistical visualization statistical analysis epidemiology medical science research quantitative research descriptive statistic statistical inference data literacy probability distribution scientific method statistic data analysis probability statistic public health advanced analytics,/specializations/biostatistics-public-health,False,s12n~YvWZIUQ4EeiXyA7dYFHEvA
pronunciation american english,"University of California, Irvine",4.7936762225969645,1186,Beginner,Specialization,THREE_TO_SIX_MONTHS,oral comprehension language competency english language vocabulary language learning grammar,/specializations/american-english-pronunciation,False,s12n~kYZZrTZhEeq9gArb8nxFYQ
good word writing editing,University of Michigan,4.726891089108913,2525,Beginner,Specialization,THREE_TO_SIX_MONTHS,writing editing editing constructive feedback concision writing organizational skill proofreading storytelling productivity planning detail oriented time management brainstorming content creation overcoming obstacle resourcefulness lifelong learning decision_making critical thinking creativity,/specializations/good-with-words,False,s12n~DU_1eN4EEemHcw4xLj54bg
strategic management innovation,Copenhagen Business School,4.691541316663406,5119,Beginner,Specialization,THREE_TO_SIX_MONTHS,business strategy business planning strategic decisionmaking strategic thinking plan execution goal setting resource management organizational strategy peer review competitive analysis innovation organizational structure project implementation strategic planning market analysis culture transformation change management business strategy business global marketing,/specializations/strategic-management,False,s12n~o9Cq6kaZEeWoXBLqNT8fXw
mathworks computer vision engineer,MathWorks,4.719677419354839,310,Beginner,Professional Certificate,THREE_TO_SIX_MONTHS,computer vision image analysis anomaly detection applied machine learning deep learning artificial neural network matlab application deployment pytorch machine learning library machine learning motion graphic data visualization automation data mapping artificial intelligence machine learning aiml machine learning method spatial data analysis predictive modeling visualization computer graphic data synthesis,/professional-certificates/mathworks-computer-vision-engineer,False,s12n~wEhZyP2tSFO1UXPjpyLBsA
enterprise product management fundamental,Microsoft,4.733333333333333,60,Beginner,Course,ONE_TO_THREE_MONTHS,product development new product development product management product lifecycle management product roadmaps market research microsoft product requirement technical product management crossfunctional collaboration project management institute pmi methodology product strategy market analysis compliance management competitive analysis enterprise security agile methodology prioritization,/learn/microsoft-enterprise-product-management-fundamentals,False,course~L9NllAEGEfCglg6vww23RQ
create highfidelity design prototype figma,Google,4.834773218142549,4630,Beginner,Course,ONE_TO_THREE_MONTHS,figma design software user experience design mockups user centered design usability testing user interface ui design design element principle interaction design design review prototyping technical communication typography design research color theory,/learn/high-fidelity-designs-prototype,False,course~W5kcLAp-Eeua7xKR7OK1aw
pwc gst taxation executive,PwC India,4.559550561797753,89,Beginner,Professional Certificate,THREE_TO_SIX_MONTHS,accounting record tax return invoicing reconciliation tax compliance auditing accounting sale tax key performance indicator kpis compliance management billing income tax tax law tax record keeping registration regulatory compliance compliance auditing compliance reporting vendor contract,/professional-certificates/pwc-gst-taxation-executive,False,s12n~rPK-ePwtEey9XgppRLkznw
sa programmer,SAS,4.794038406420178,3489,Beginner,Professional Certificate,THREE_TO_SIX_MONTHS,data manipulation sa software data access data importexport microsoft excel data analysis data transformation requirement analysis exploratory data analysis data validation data cleansing statistical programming data processing data integration sql data presentation descriptive statistic debugging,/professional-certificates/sas-programming,False,s12n~Kr5PUMsfEei0gQ5LxBrBWA
business statistic analysis,Rice University,4.711042163882256,12570,Beginner,Specialization,THREE_TO_SIX_MONTHS,statistical hypothesis testing microsoft excel pivot table chart regression analysis statistic descriptive statistic probability statistic graphing spreadsheet software probability distribution business analytics statistical analysis statistical modeling statistical inference excel formula data analysis data presentation business analysis statistical method sample size determination,/specializations/business-statistics-analysis,False,s12n~gZBrs7vSEeWQ9xLvZ6r9Zw
user experience research design,University of Michigan,4.732924056389269,2199,Beginner,Specialization,THREE_TO_SIX_MONTHS,uiux research survey qualitative research usability testing user experience design user research user experience user story prototyping wireframing user centered design survey creation sampling statistic design research interaction design ideation testing conceptual design web analytics user interface ui,/specializations/michiganux,False,s12n~sbPjQ7drEeiKOw5SJXYV1A
epidemiology public health practice,Johns Hopkins University,4.700470219435736,4466,Beginner,Specialization,THREE_TO_SIX_MONTHS,epidemiology public health data presentation public health disease prevention geographic information system health policy chronic disease health system infectious disease biostatistics risk analysis investigation community health health care data analysis program evaluation health information management health informatics continuous monitoring statistic,/specializations/professional-epidemiology,False,s12n~_32zWIhbEemOWgrfcpVN7g
miracle human language introduction linguistics,"Universiteit Leiden, Meertens instituut (KNAW)",4.6915623738393215,2477,Beginner,Course,ONE_TO_THREE_MONTHS,language competency anthropology english language cultural diversity liberal art oral comprehension oral expression interviewing skill vocabulary grammar psychology social science sociology research,/learn/human-language,True,course~fM5baJoUEeW93wo8Ha4kow
business communication,University of Colorado Boulder,4.75464752977934,10242,Beginner,Specialization,THREE_TO_SIX_MONTHS,business writing conflict management teamwork constructive feedback business correspondence team building decision_making cooperation business communication collaboration diversity awareness recognizing others mediation writing organizational skill team motivation tactfulness performance management staff management grammar,/specializations/business-communication,False,s12n~oro2HY5DRfGO_t1HZ2Olsw
clinical terminology international student,University of Pittsburgh,4.82132746146587,3179,Beginner,Course,ONE_TO_THREE_MONTHS,medical terminology vital sign laboratory testing general medical test procedure patient safety clinical experience medication administration emergency intensive care medical prescription english language chronic disease anatomy,/learn/clinical-terminology,True,course~6yVj1ucPEeWxKxKZYzDvkw
science wellbeing parent,Yale University,5.0,46,Beginner,Course,ONE_TO_THREE_MONTHS,stress management mindfulness time management emotional intelligence personal care personal development selfawareness child development positive behavior support resilience mental health,/learn/the-science-of-well-being-for-parents,True,course~nuwC1w5dEfC2IxIKAKPIqQ
sustainability business esg fundamental,IMD - International Institute for Management Development,4.845238095238095,84,Beginner,Course,ONE_TO_THREE_MONTHS,environmental social corporate governance esg corporate sustainability business ethic compliance management sustainability reporting environmental management system stakeholder management governance stakeholder engagement leadership risk management business strategy organizational change simulation simulation software,/learn/esg,False,course~I6GhBnW1Ee-Quwr_1ABTmQ
pmp exam prep certification training,"University of Maryland, College Park",4.622857142857143,35,Beginner,Specialization,THREE_TO_SIX_MONTHS,compliance management project management project schedule project planning team leadership timeline negotiation communication product management value engineering risk management technical documentation decision_making,/specializations/pmp-exam-prep-certification-training,False,s12n~xOcgpV6jRFOauFhbnmDpvw
work smarter microsoft excel,Microsoft,4.68856364874064,2938,Beginner,Course,ONE_TO_THREE_MONTHS,microsoft excel excel formula data visualization spreadsheet software data analysis expression dax microsoft productivity software data importexport data management file management,/learn/microsoft-excel-work-smarter,False,course~W7MCgxeqEeyZ9BL8TB78QQ
reducing gun violence america evidence change,Johns Hopkins University,4.717532467532467,308,Beginner,Course,ONE_TO_THREE_MONTHS,injury prevention public safety national security social justice criminal investigation forensics public health public policy policy analysis health policy safety security law regulation compliance community health risk analysis,/learn/gun-violence,False,course~YZB4KwRgEemMVw7xXzWiVg
astronomy exploring time space,University of Arizona,4.828703703703703,3888,Beginner,Course,ONE_TO_THREE_MONTHS,physical science physic engineering scientific technical instrument ancient_history chemistry general science research scientific method scientific visualization research simulation,/learn/astro,True,course~usIwBhODEeWfzgpfp_iBVw
biology meet programming bioinformatics beginner,University of California San Diego,4.20661672908864,1602,Beginner,Course,ONE_TO_FOUR_WEEKS,bioinformatics programming principle molecular biology python programming computational thinking biology data structure,/learn/bioinformatics,True,course~4vLX1NAeEeWihQ6ogHC6vQ
asset accounting,Intuit,4.444885011895321,1261,Beginner,Course,ONE_TO_FOUR_WEEKS,inventory accounting inventory control depreciation fixed asset property accounting financial accounting asset management accounting financial_statement lease contract accounting record bookkeeping income statement balance sheet capital expenditure operating expense,/learn/accounting-assets,False,course~DbsMzp0yEeuqXwpHmVKljw
microsoft data visualization,Microsoft,4.682352941176471,85,Beginner,Professional Certificate,THREE_TO_SIX_MONTHS,data storytelling data analysis expression dax data presentation power bi data ethic dashboard data modeling data governance extract transform load data visualization interactive data visualization business intelligence data visualization software data analysis statistical analysis correlation analysis data architecture data cleansing data transformation database design,/professional-certificates/microsoft-data-visualization,False,s12n~wkzxpdx-QQeXGPU5lzijNA
palliative care always,Stanford University,4.670068027210885,147,Beginner,Specialization,THREE_TO_SIX_MONTHS,hospice psychosocial assessment primary care caregiving patient education support patient education counseling compassion nursing care care management care coordination patient treatment oncology patient evaluation nursing patient care telehealth cultural sensitivity nursing practice home health care stress management communication,/specializations/palliative-care-always,False,s12n~umJkWbWbEeqjZBKfC4arvw
financial technology fintech innovation,University of Michigan,4.706642201834865,2725,Beginner,Specialization,THREE_TO_SIX_MONTHS,payment system payment processing fintech blockchain mobile banking fundraising crowdsourcing creditdebit card processing banking service emerging technology investment management wealth management payment processing collection asset management investment point sale fundraising capital market consumer lending credit risk market dynamic,/specializations/financialtechnology,False,s12n~27i2bdr8Eem5-QobgdfVqg
make sale build launch manage ecommerce store,Google,4.829694323144105,1832,Beginner,Course,ONE_TO_FOUR_WEEKS,order fulfillment ecommerce google ad digital advertising customer experience_improvement market research sale marketing strategy market trend process optimization web design development target audience,/learn/make-the-sale,False,course~PdDHPHsIEeyRTg6FtAvfBw
introduction consumer neuroscience neuromarketing,Copenhagen Business School,4.67169373549884,3448,Beginner,Course,ONE_TO_THREE_MONTHS,consumer behaviour marketing psychology decision_making human learning customer insight market research business ethic marketing advertising brand awareness psychology magnetic resonance imaging,/learn/neuromarketing,True,course~ix84hqAPEeS1LCIACxcNEQ
sql data science,"University of California, Davis",4.6256064371080345,16902,Beginner,Course,ONE_TO_FOUR_WEEKS,data governance sql data quality database design query language data manipulation data modeling relational database data science data analysis data cleansing,/learn/sql-for-data-science,False,course~_8FRmSXkEeeCDQ44DPGlIA
trading strategy emerging market,Indian School of Business,4.163018304071724,2677,Beginner,Specialization,THREE_TO_SIX_MONTHS,financial_statement peer review financial statement analysis balance sheet portfolio management security trading financial accounting income statement financial trading data collection market liquidity market data investment management financial analysis performance analysis financial market market dynamic project design technical analysis performance measurement,/specializations/trading-strategy,False,s12n~IzHbvT-xEea3lBIuTszunQ
microsoft public relation communication associate,Microsoft,4.697368421052632,114,Beginner,Professional Certificate,THREE_TO_SIX_MONTHS,medium relation marketing public relation editing content development management stakeholder communication stakeholder management public relation integrated marketing communication internal communication crisis management communication planning stakeholder engagement content creation target audience marketing communication corporate communication writing editing content management generative ai proofreading,/professional-certificates/microsoft-public-relations,False,s12n~_A186LQQTba9kEbzCKE47g
science wellbeing teen,Yale University,4.849655172413793,725,Beginner,Course,ONE_TO_THREE_MONTHS,positivity mental health goal setting growth mindedness stress management resilience productivity selfawareness compassion personal development behavioral health psychology mindfulness social skill,/learn/the-science-of-well-being-for-teens,True,course~CrTQ-HcpEe24qw7yCbSVjw
music production,Berklee,4.776318441383944,2977,Beginner,Specialization,THREE_TO_SIX_MONTHS,music musical composition postproduction peer review medium production active listening music performance constructive feedback performing art editing instrumental music music theory timeline file management selfawareness creativity,/specializations/music-production,False,s12n~zkV7-RZKEea3nArFC-QKGw
real estate development building value community,University of Michigan,4.888888888888889,36,Beginner,Course,ONE_TO_THREE_MONTHS,financial modeling community development real estate feasibility study financial analysis risk management return investment commercial real estate community outreach project finance due diligence property management project risk management project design project management capital market cash flow market research,/learn/real-estate-development-building-value-in-your-community,False,course~TRsT0ty3Ee6J_wr_0biVVQ
talent acquisition,HRCI,4.822800495662949,1614,Beginner,Course,ONE_TO_FOUR_WEEKS,talent acquisition recruitment full cycle recruitment job analysis recruitment strategy employee onboarding negotiation employee retention talent sourcing talent management human resource interviewing skill forecasting labor law,/learn/talent-acquisition,False,course~RtWCiPi1Ee2OqwqhrYNGhQ
introduction responsible ai,Google Cloud,4.67887323943662,710,Beginner,Course,ONE_TO_FOUR_WEEKS,data ethic artificial intelligence accountability business ethic governance organizational effectiveness ethical standard conduct,/learn/introduction-to-responsible-ai,False,course~ZOaxMgNuEe6avhLjR2t3Lw
fundamental project planning management,University of Virginia,4.749000487567041,10255,Beginner,Course,ONE_TO_FOUR_WEEKS,planning project planning earned value management stakeholder management risk management project management project scoping milestone project management project schedule risk analysis dependency analysis agile methodology kanban principle,/learn/uva-darden-project-management,False,course~VcGV0kxGEeWKRQoYMLwAUw
evaluation ai application healthcare,Stanford University,4.548494983277592,299,Beginner,Course,ONE_TO_THREE_MONTHS,data ethic artificial intelligence health technology healthcare industry knowledge health care patient safety health equity health disparity regulatory compliance application deployment continuous monitoring clinical data management decision support system predictive modeling,/learn/evaluations-ai-applications-healthcare,False,course~OHlOT2raEeq6owp3Zy5rmQ
professional selling step highperformance,Kennesaw State University,4.725352112676056,71,Beginner,Specialization,THREE_TO_SIX_MONTHS,sale prospecting prospecting qualification sale process overcoming_objections selling technique sale verbal communication skill cold calling sale presentation sale sale strategy customer relationship building general sale practice need assessment rapport building sale pipeline solution selling communication consumer behaviour lead generation,/specializations/professionalselling,False,s12n~2Jg6e40YEe2rnw4-ASaXyw
everyday parenting abc child rearing,Yale University,4.906864324846922,3103,Beginner,Course,ONE_TO_FOUR_WEEKS,behavior management positive behavior support parent communication mental health deescalation technique family therapy child development,/learn/everyday-parenting,True,course~pIODBrinEea7HhLAXRS5cg
healthcare management finance,University of Michigan,4.641304347826087,92,Beginner,Specialization,ONE_TO_THREE_MONTHS,health care administration clinical leadership community health financial_statement merger acquisition capital budgeting price negotiation financial accounting public health financial statement analysis human resource management planning strategic decisionmaking financial analysis health system electronic medical record financial management balance sheet accounting strategic planning marketing,/specializations/healthcare-management-and-finance,False,s12n~rVYT5_ycEeyNxw76_Wg-Yw
narrative economics,Yale University,4.792838874680307,782,Beginner,Course,ONE_TO_FOUR_WEEKS,behavioral economics storytelling data storytelling economics economic development financial forecasting forecasting socioeconomics social study consumer behaviour analysis complex problem solving,/learn/narrative-economics,True,course~PI-xSbH_Ee2d3wo_DItpEw
terrorism counterterrorism comparing theory practice,Universiteit Leiden,4.762659210935073,3219,Beginner,Course,ONE_TO_THREE_MONTHS,public safety national security research policy analysis medium communication social study world history international relation intelligence collection analysis political science trend analysis psychology,/learn/terrorism,True,course~A0IYf6jOEeSnlCIAC1EMbw
salesforce sale development representative,"Salesforce, SV Academy",4.433035714285714,560,Beginner,Professional Certificate,THREE_TO_SIX_MONTHS,overcoming_objections prospecting qualification customer relationship management lead generation sale development time management business writing salesforce writing sale prospecting cold calling growth mindedness verbal communication skill cultural diversity sale enablement empathy emotional intelligence interviewing skill professional development sale,/professional-certificates/sales-development-representative,False,s12n~kp_FWsq_EeqCbA5r8FtmZQ
singer songwriter,Berklee,4.761694117647058,4250,Beginner,Specialization,THREE_TO_SIX_MONTHS,music theory file management music performance music musical composition peer review instrumental music selfawareness performing art automation editing software installation creativity,/specializations/singer-songwriter,False,s12n~WCbyUH8rEeqYMgrG9uCSPQ
industrial biotechnology,University of Manchester,4.666761363636364,3520,Beginner,Course,ONE_TO_THREE_MONTHS,process engineering molecular biology chemical engineering life science biochemistry bioinformatics biology pharmaceutical environmental engineering manufacturing process process development microbiology,/learn/industrial-biotech,True,course~Ffu_H13iEeWozxKwtAxdTQ
robotic process automation rpa,UiPath,4.671399176954733,486,Beginner,Specialization,THREE_TO_SIX_MONTHS,robotic process automation data manipulation web scraping user interface ui business process automation automation email security ui component test automation excel macro scripting automation data cleansing data importexport software development tool data management integrated development environment data integration application deployment programming principle,/specializations/roboticprocessautomation,False,s12n~poo8tArSEeyOcRI3eVVltQ
