user_id,course_id,is_click,is_enroll,user_rating,interaction_date
user_106,course~xpe1YMjNEeWQSAqHNmfP4Q,True,False,,2024-02-03
user_106,course~fYuElDEgEeiCvhLLCIZW_A,True,False,,2024-02-25
user_106,course~upp7TBxnEe-Ojg4Sufxjbw,False,False,,2024-07-21
user_106,s12n~aj5BypboQzWiMjPVmX0bUw,True,False,,2024-08-02
user_106,course~cKJOkz0TEeuwehK5Ir7QEw,False,False,,2024-07-04
user_106,course~KkFXzUXEEeWb8RJf7Z1H0w,False,False,,2024-12-14
user_106,course~R6Moq5R5EeqJLQ7R1g895w,False,False,,2024-09-01
user_106,course~fNeY-S8dEeaVZA5K9cHVCQ,False,False,,2024-08-13
user_106,course~kX2OfavCEeitCBJhye2WVA,True,True,2.0,2024-11-19
user_106,s12n~cY-skPMFEeyJxg7j8A0Faw,False,False,,2024-01-04
user_106,course~0A7WBYfuEemoiA62n0CmxA,True,False,,2024-06-27
user_106,course~hb2kM-SqEeavJhLJu8-cXg,True,False,,2024-01-10
user_106,course~bvaUWldrEeerkQ5vdwUqtA,True,True,3.0,2024-02-05
user_107,s12n~_LT0uqkwEeW2oAoezfJUNw,True,False,,2024-10-29
user_107,s12n~awkDEYFaTFCN-0K_fgWJbQ,True,False,,2024-05-15
user_107,course~w7trZpkWEeiMeg4E6KSakA,False,False,,2024-12-24
user_107,course~KK4EhXQMEeSc3CIACrbZqg,True,True,1.0,2024-03-20
user_107,course~Xpv78UYjEeemlQrrzf9X-A,True,True,2.0,2024-08-10
user_107,s12n~2KkR_3WQEemPfw4P9nDoLg,False,False,,2024-08-18
user_107,course~7A9oIwJgEeqKaAoC_f2ifw,True,False,,2024-05-08
user_107,course~qTCeNxYVEeiu5xKRVYA-JA,True,True,5.0,2024-02-29
user_107,s12n~YvWZIUQ4EeiXyA7dYFHEvA,True,False,,2024-07-23
user_107,course~GCbhVSsqEeWNaBKfE9kXTQ,True,False,,2024-02-24
user_107,s12n~gRvUBJWvEeinPg75IMuZ2A,False,False,,2024-10-21
user_107,s12n~CfdKff91EeuZUwo0DiKPEw,True,True,4.0,2024-08-17
user_107,course~X0dMhmPFEe-e0g4kKcdYJQ,False,False,,2024-10-19
user_107,s12n~d3pm-0jJEe2CkwqHwCBTMQ,True,True,4.0,2024-10-05
user_107,s12n~nF9rQ0oBQhy5Bfv-kRFZjg,False,False,,2024-02-23
user_107,course~WGKjcPbxEeeENAqf5jsdFA,True,False,,2024-08-31
user_107,course~Jk0xds3AEeu0KQ5V9fFcUQ,False,False,,2024-05-09
user_107,s12n~2O6nTqofQHKNAMTSVtg6kQ,True,False,,2024-06-17
user_107,course~dtSg7RwSEe-Ojg4Sufxjbw,True,True,4.0,2024-06-04
user_107,course~7s7JbZ4REeWIXgpWJNgyEw,True,True,5.0,2024-03-30
user_107,course~YLwdQgp-Eeu0VAqNda9Xjw,True,True,1.0,2024-03-22
user_107,course~HPabOEObEe-xLxIpRr2Opw,True,False,,2024-03-31
user_107,course~xS0pKcAFEeeMdgrf69Tp8A,True,True,2.0,2024-09-29
user_107,course~-zhQFJezEeWjfxIrc5BW9Q,False,False,,2024-04-23
user_107,s12n~Nm668VLuEeeSiQ7iX8PDyA,True,False,,2024-10-24
user_108,s12n~0lTDLi0bEey5VQ4AdJWHJQ,True,True,3.0,2024-02-18
user_108,s12n~hH2Oq8hfEemlrQoY9feCDg,True,False,,2024-03-29
user_108,course~QHSFA24mEeeWCg71xNIlJg,True,True,1.0,2024-11-16
user_108,course~-Eu38u08EeSKeyIACwQXPg,True,True,2.0,2024-07-19
user_108,course~iS2tK7NnEe-sywr_75D7Fw,False,False,,2024-04-05
user_108,course~32Zq6ia1EeyxgAr51Gjbpw,True,True,2.0,2024-12-16
user_108,course~R7UbvM3ZEeqcuAq0OzKNJw,False,False,,2024-03-07
user_108,course~-7ZymCvBEee6gA5XksfBbg,True,False,,2024-01-31
user_108,course~-TDPq2UJEe2piwrmyBNtEQ,True,True,2.0,2024-11-13
user_108,s12n~aj5BypboQzWiMjPVmX0bUw,True,True,5.0,2024-03-24
user_108,course~k2oyG0l-Eeyq9Q4Bl6meLw,False,False,,2024-01-18
user_108,s12n~ZxUbYRX3EeWXAyIAC0mP-A,False,False,,2024-08-27
user_108,s12n~nF9rQ0oBQhy5Bfv-kRFZjg,False,False,,2024-10-06
user_108,course~zn0YnhqsEeW9dA4X94-nLQ,True,True,3.0,2024-08-08
user_108,course~2K-pi_e3Ee2VmA6uZNJ63w,True,True,1.0,2024-06-09
user_108,course~o0WuM5Q9EeqcUw5ApMKwQQ,True,False,,2024-11-27
user_108,course~DMj3I-RZEemNmw4gGersHg,True,False,,2024-10-03
user_108,course~a0fzUULWEeWZtA4u62x6lQ,True,True,2.0,2024-12-08
user_108,s12n~isyGb0B8EeWlKQqppTJUFQ,False,False,,2024-02-25
user_108,course~ct9K_oG4EeWyzwo1CAL63Q,False,False,,2024-12-16
user_108,course~PdDHPHsIEeyRTg6FtAvfBw,False,False,,2024-10-03
user_108,s12n~k_2xbI6CQaaciBJgyy-_UA,True,True,2.0,2024-03-08
user_108,course~y20FTlDPEeWMlwoziUhyxQ,True,False,,2024-04-30
user_108,course~J2Pao0_lEeeF5RIYZYolcA,True,True,5.0,2024-12-23
user_108,course~kbmiwPT-EeSW1SIAC3oCCQ,True,True,1.0,2024-10-20
user_108,s12n~QxM7x--JEeWqDBLlLo2tOQ,True,False,,2024-10-05
user_108,course~zZiXF_4KEey67Q5PadiO8Q,True,False,,2024-10-04
user_108,course~PKJBXN8SEeWxQg6ioCYbHw,True,False,,2024-04-08
user_108,course~tJApe-HgEeeSKxKWkG_JMg,True,True,2.0,2024-02-03
user_108,course~w7FFV3l0EeW53BJEfL52qQ,False,False,,2024-09-15
user_108,s12n~27i2bdr8Eem5-QobgdfVqg,True,False,,2024-06-15
user_108,course~ZS2v-E_kEeeqIxKkUVGiXg,True,True,4.0,2024-10-20
user_108,course~SAZf_ay2EeS5uiIACk-Zyg,True,True,4.0,2024-09-13
user_108,s12n~fjGDnMZlEeeXjg6AlMYAgA,True,False,,2024-04-02
user_108,course~26_hjkfLEeiCFArE3fR-sA,True,True,2.0,2024-07-15
user_108,course~knivtHEHEeSfpCIACzWBZw,True,True,4.0,2024-08-07
user_108,course~rNpCSyQbEeWXzxJxfIL00w,True,True,4.0,2024-11-16
user_108,course~j445zkC7EfC6-g6hfV5HWQ,True,False,,2024-10-31
user_108,s12n~hmt6ByajQkq0WApEMeOfrA,True,False,,2024-06-14
user_108,course~Dx4kMgeyEe2xiRKaoDccyw,False,False,,2024-05-11
user_108,course~phVtCmx1Ee-Quwr_1ABTmQ,True,False,,2024-07-16
user_108,course~xfSxZG3ZEeqZGA6nG5ejfQ,True,True,2.0,2024-08-12
user_108,s12n~DuqgtHmMEeiZeRIWxxl5mg,False,False,,2024-09-13
user_108,course~1ZacN53KEeWlGQ5Xb9b0kw,True,True,3.0,2024-11-25
user_108,course~qwwhTCF_EeWXzxJxfIL00w,True,True,2.0,2024-02-01
user_108,s12n~1a_Qa92eQkOSjt6VLZ6lsg,False,False,,2024-07-20
user_108,course~jnQnC3Q6EeWLqw7zlLhRzQ,True,True,5.0,2024-10-29
user_108,course~zn0YnhqsEeW9dA4X94-nLQ,True,True,3.0,2024-07-28
user_109,course~UK7yonsIEey1tgpUmO8AYQ,True,True,1.0,2024-08-19
user_109,s12n~3RDP-YtuEeixCgp16I3FUg,False,False,,2024-08-16
user_109,course~PI-xSbH_Ee2d3wo_DItpEw,True,False,,2024-05-10
user_109,course~Jk0xds3AEeu0KQ5V9fFcUQ,True,False,,2024-02-29
user_109,course~yC0iaOrHEeSb-yIACwuKNg,True,True,2.0,2024-02-06
user_109,course~XnYYsmbgEe-WbhKfqhh3sw,True,True,4.0,2024-10-22
user_109,course~4Ku__6V6Ee-syBKvuiDv_w,True,False,,2024-11-08
user_109,course~-28Ns4tvEeiqpQ4udDR_iA,True,False,,2024-02-24
user_109,course~iHw2uqofEeiD6g6696FGog,False,False,,2024-12-24
user_109,s12n~YzrvqwjiEeuJuwrZ-f1kpw,False,False,,2024-12-29
user_109,s12n~braWpVNFEeqwHhLUcpYjUw,True,True,2.0,2024-04-25
user_109,s12n~b_D1FFq9TXimEWeOnj3ljA,True,True,5.0,2024-04-25
user_109,course~bzhAuJ9sEeWJORITtzkPnQ,True,False,,2024-10-25
user_109,course~Wa96oVImEey1wAq1DMRz-Q,True,False,,2024-05-06
user_109,course~V2tYXNFWEe-3_Q7tYtYdfw,True,True,1.0,2024-10-04
user_109,s12n~hH2Oq8hfEemlrQoY9feCDg,False,False,,2024-10-02
user_109,s12n~rHB3CJbpEeuYEBKGpndRbw,False,False,,2024-03-30
user_109,course~Ad7OaubIEe2nnBJXwaSqgQ,True,True,3.0,2024-01-03
user_109,course~Gie_imFdEe-IJwr_9LLznw,False,False,,2024-10-08
user_109,s12n~peHrosLQQY6iMw-W3HCQzg,False,False,,2024-09-14
user_109,course~MhlnlfD8EeesnRJUyZNfHA,False,False,,2024-04-06
user_109,s12n~XOVbfsFfTTSX2ie2StU9cQ,False,False,,2024-07-02
user_109,course~VpIZgW4lEeenOwpmZ1LH1g,True,True,1.0,2024-11-07
user_109,course~MRn9RDRmEe-f9Q6oSqnk-Q,True,True,1.0,2024-01-22
user_109,course~mXASIIrUEeqWiw7pAgmtiw,False,False,,2024-01-27
user_109,s12n~e9vOiXkrEeyu8xKDDI3NXQ,True,True,1.0,2024-09-20
user_109,s12n~1nIc-B0tRXOPmEyee-pS0w,True,False,,2024-09-12
user_109,s12n~XoE14Pj3QN-Bwaxe1flfmQ,True,True,5.0,2024-10-20
user_110,course~BJXF0TLTEeSasiIACxClrQ,False,False,,2024-08-10
user_110,course~8BJHzZD_EeiKohJBs5wRGA,False,False,,2024-09-04
user_110,course~BRrPcqdAEeqnyg4TRzUbNQ,True,False,,2024-06-01
user_110,course~Gjz1aNrOEeew_BLWWJGXIA,True,True,2.0,2024-06-05
user_110,s12n~tJnBT0QpSXmb17h_OReMAg,True,True,1.0,2024-02-19
user_110,s12n~30zATD4lEea40Aqx_taOBw,True,True,2.0,2024-09-25
user_110,course~QB-y9sYIEeyPHw4TOHPuFQ,True,True,3.0,2024-12-05
user_110,s12n~1lMXZlOIEey4Ig5-2rgXxw,False,False,,2024-03-07
user_110,course~q2v1cAdNEe-knBIDDnXmpw,True,False,,2024-11-30
user_111,course~m3M_QRdcEeaEIQq1FSQEZQ,True,False,,2024-05-25
user_111,course~F4iXBmFQEe-IJwr_9LLznw,False,False,,2024-01-18
user_111,course~Hb0M4lPyEeiNrg7HoBf7gA,True,True,4.0,2024-08-20
user_111,course~a9GgNyN0EeqHgQquzNaRiQ,True,False,,2024-09-22
user_111,course~yJFvuj06EeWBrBIWi3mmCw,True,False,,2024-04-14
user_111,s12n~u5CfkkisQxuNJ9aizD7xIA,True,True,2.0,2024-02-25
user_111,s12n~ZCDbjsf1Eeia5RLjKoQB2g,False,False,,2024-09-12
user_111,course~zjABf_mkEe-WoRL0uMzXDQ,True,True,1.0,2024-12-28
user_111,course~ZearHHitEeaYNAqJlKFl8Q,True,True,2.0,2024-04-05
user_111,s12n~pgmbxMvzRmKOJZd7qh5hEA,False,False,,2024-10-12
user_111,s12n~kp_FWsq_EeqCbA5r8FtmZQ,True,False,,2024-01-29
user_111,course~PdDHPHsIEeyRTg6FtAvfBw,False,False,,2024-04-04
user_111,s12n~qUURXcQTRxiX5_rSF99JtA,False,False,,2024-08-28
user_111,course~slGWLCoeEe2RlwpDo6cljw,True,False,,2024-05-10
user_111,course~RPI76jO9EeaHmRIoD8FP-Q,False,False,,2024-07-22
user_111,s12n~7_nEU3iaEeiVXgoT1iWlYg,True,True,4.0,2024-08-28
user_111,course~ZCd-QjAMEeeKJxI6bfgV9g,True,False,,2024-01-08
user_111,course~87uy7CThEe6wQA4DcxzwjQ,True,True,4.0,2024-05-05
user_111,s12n~76YqZipqQ6m6Ow4o-pt8mg,True,False,,2024-09-24
user_111,s12n~Q02UEGd3Ee2CNhLmHVBplw,False,False,,2024-10-08
user_111,course~Cil8XPTgEeSlpiIAC7NwBA,True,False,,2024-05-14
user_111,course~p3q3xwMCEe-SXg6EFTZuww,True,False,,2024-10-10
user_111,course~CN4C2CQnEeW5Rwo0txKkgQ,True,False,,2024-05-19
user_111,course~0QsUTZowEeWOGRJpcxIcbQ,True,True,1.0,2024-05-10
user_111,s12n~Kr5PUMsfEei0gQ5LxBrBWA,True,False,,2024-03-27
user_111,s12n~Vt9WcfSISGCG7Q2kolRJAQ,False,False,,2024-03-01
user_111,course~n518dwp9EeuiRg5-nJvwRw,True,True,3.0,2024-07-24
user_111,course~m3M_QRdcEeaEIQq1FSQEZQ,False,False,,2024-01-05
user_111,s12n~i06fSUGJEeee1wo4ipJ_FA,True,False,,2024-03-12
user_111,s12n~9FcEl2x7EeeiKQ48uoMEhg,False,False,,2024-03-03
user_111,course~Fd6QnPtKEemFyg4D4d033g,True,False,,2024-04-14
user_111,course~qzpyzMIIEeaqug5_d2-DwA,False,False,,2024-08-01
user_111,s12n~5AkCbn3PSXGPJ6aoloYNbA,True,False,,2024-12-21
user_111,course~7G9QP_fWEeiRYAoJyynoUg,True,True,4.0,2024-02-08
user_111,course~rTTFFgb8EeWJMSIAC7Jl0w,True,True,1.0,2024-01-30
user_111,s12n~dnnnqT95TsaRiYc_doQE3w,True,True,4.0,2024-07-08
user_111,course~IWNI-HUhEe-CnQ7q4pwsMw,True,True,2.0,2024-07-19
user_111,course~69Bku0KoEeWZtA4u62x6lQ,True,False,,2024-06-15
user_111,course~NQzoSrbsEe-sywr_75D7Fw,True,True,1.0,2024-08-02
user_112,course~ct7G8DVLEeWfzhKP8GtZlQ,True,False,,2024-04-20
user_112,s12n~Q02UEGd3Ee2CNhLmHVBplw,True,True,4.0,2024-09-25
user_112,s12n~7XpgKtbJEeeqmw6nM3tfUg,True,True,3.0,2024-01-02
user_112,course~rxFYXB6iEfC5wQ7Ux-t3bw,True,False,,2024-07-17
user_112,course~33tTdzylEeWpogr5ZO8qxQ,True,True,1.0,2024-11-14
user_112,course~k6snBDf0Ee-9Ig7qA4dB5w,False,False,,2024-10-30
user_112,s12n~D6Ap6_7hEeaRogry0hUlXg,True,False,,2024-08-03
user_113,course~01MWvUeMEeaeRgqQhMBV5Q,True,True,3.0,2024-08-25
user_113,s12n~oEiB92pjRHOlsATyw2FzuQ,True,True,4.0,2024-03-17
user_113,s12n~XOVbfsFfTTSX2ie2StU9cQ,True,True,4.0,2024-07-03
user_113,course~lYw3nxuGEeWo5g5SXpDA8Q,True,False,,2024-04-08
user_113,course~46b4tHEkEeWbbw5cIAKQrw,False,False,,2024-03-29
user_113,course~prHAajqwEeWXuQopUhAqaw,False,False,,2024-04-14
user_113,course~XRy7uCAeEeWKeQ6ae81EbQ,False,False,,2024-11-26
user_113,course~eWdF_oGHEemfwRIsGCa-_A,True,False,,2024-03-27
user_113,course~_OZnMzM1EeaFHgo3JFU79w,False,False,,2024-11-07
user_113,course~W-hoIJw3EeWJORITtzkPnQ,False,False,,2024-02-13
user_113,s12n~dnnnqT95TsaRiYc_doQE3w,False,False,,2024-01-16
user_113,course~Z-R47UYCEe-_Zwr_8MK9PQ,False,False,,2024-10-29
user_113,course~DzG2FQIKEfCehwr_ziEUiw,True,False,,2024-05-05
user_113,course~OGav0rNjEeuulAq3NfAu8w,False,False,,2024-10-10
user_113,s12n~VVO-fDEEQQag6C4yxj0iuA,False,False,,2024-08-21
user_113,course~-FpKiRmcEem6cA6kboa4Lg,True,False,,2024-04-15
user_113,course~ssehpGi7EeeKagq8d9KYcg,False,False,,2024-12-29
user_113,course~gjNiv8lqEeWuexJbRpuvbQ,True,False,,2024-04-06
user_114,course~k2oyG0l-Eeyq9Q4Bl6meLw,True,True,1.0,2024-02-03
user_114,course~jigZGJrqEey10AoWlnmjtw,False,False,,2024-12-23
user_114,course~V2tYXNFWEe-3_Q7tYtYdfw,True,False,,2024-05-07
user_114,course~jnQnC3Q6EeWLqw7zlLhRzQ,True,False,,2024-09-27
user_114,s12n~uO82MRqQSNCnneVgSvZhcA,True,True,4.0,2024-10-12
user_114,course~Rm5xW9JGEe2_vw4ejszVZQ,True,True,1.0,2024-08-26
user_114,s12n~pzSrxPr-TReZueI13Nw5gw,False,False,,2024-02-13
user_114,course~Pr5NLlPyEei-RQ6pitSIHg,True,False,,2024-03-23
user_114,course~4UZkQKkqEeyxDg4ukgkVlw,False,False,,2024-06-22
user_114,s12n~mQxlt291QlW6_WiEutRVDg,False,False,,2024-08-31
user_114,s12n~mCOtupnoS_e70IKXMu-nGQ,True,True,4.0,2024-06-23
user_114,course~Is9jHhyKEeaHoAovRHhd_Q,True,False,,2024-09-07
user_114,s12n~a9PgA8dlQdq2X05pcRS0Kw,True,False,,2024-09-09
user_115,course~1Ek76wAuEfCm2BKpUCEabw,True,False,,2024-06-10
user_115,s12n~NKbVCBIHTt6pG487-l_hdw,True,True,5.0,2024-02-19
user_115,s12n~MJoI3sfTEeu2uRI_-EI0xQ,True,False,,2024-01-27
user_115,course~-A_ToPNPEeSAEiIAC9TCSQ,True,False,,2024-03-20
user_115,course~_eWW-PWcEe-jCgr_wH8PfQ,True,True,2.0,2024-09-07
user_115,course~t_wxQwp9EeutYApDK7IjMQ,False,False,,2024-08-17
user_115,s12n~oFD8C0eREeWilAqJEgBo2w,True,True,2.0,2024-12-14
user_115,course~J2Pao0_lEeeF5RIYZYolcA,True,False,,2024-01-14
user_115,s12n~a9PgA8dlQdq2X05pcRS0Kw,True,True,5.0,2024-04-13
user_115,course~Bw082iaBEfC81Ar_zAZhPw,False,False,,2024-02-20
user_115,s12n~YIik3F7wSbegaZji5-C5Xg,False,False,,2024-11-11
user_115,s12n~5ITYuLSKEeu5VQ7j0l6laQ,True,False,,2024-12-22
user_115,course~oC5XlyT_EeWs4gorU6Q1Yw,False,False,,2024-11-16
user_115,course~HYRp27nLEe2p8w7w8oWO7Q,False,False,,2024-12-10
user_115,course~F4iXBmFQEe-IJwr_9LLznw,True,True,5.0,2024-07-20
user_115,course~WChOZHTVEeSi3yIACzSGcw,False,False,,2024-01-20
user_115,s12n~laW7aVidRpmRwiKTUDIUmQ,False,False,,2024-02-05
user_115,course~WGKjcPbxEeeENAqf5jsdFA,True,True,4.0,2024-01-06
user_115,course~FkAMrrwEEey8ogoy0lwspQ,False,False,,2024-07-25
user_115,course~6uSYtQGGEe-sPwr_7QHe7w,True,True,4.0,2024-11-06
user_115,course~qzpyzMIIEeaqug5_d2-DwA,True,True,1.0,2024-09-16
user_115,course~wQ9FD3b0EeaahA7WQe-h_w,False,False,,2024-04-27
user_115,s12n~WdFFUVUeEe2JqRLHEWfRxQ,True,True,3.0,2024-01-28
user_115,s12n~GM-5z8kaEembiRJiedmGqA,True,True,4.0,2024-01-23
user_115,course~YReFaj2LEeiTjQ4kFvy-Pg,True,True,2.0,2024-06-11
user_115,course~G-GCrOG4Ee6kgA4xMDRraQ,False,False,,2024-06-03
user_115,course~-7ZymCvBEee6gA5XksfBbg,True,True,3.0,2024-06-01
user_115,course~y20FTlDPEeWMlwoziUhyxQ,False,False,,2024-09-15
user_115,s12n~xqSTqaQeEeqK2Q6xUWz2Fw,False,False,,2024-02-08
user_115,course~0QsUTZowEeWOGRJpcxIcbQ,True,True,5.0,2024-03-08
user_115,s12n~tsjfjljzTMapT5CirlZjmg,True,False,,2024-01-09
user_115,course~bWhcNKf2EemJMw4loLJZ9g,False,False,,2024-09-17
user_115,s12n~LW33ur6XEeeEUBLRzofOfg,True,True,5.0,2024-10-04
user_115,course~P--h6zpNEeWYbg7p2_3OHQ,True,False,,2024-03-20
user_115,course~HIZsNkg2Ee--LxKeIkG8pQ,True,False,,2024-01-31
user_115,course~SsgKoJBPEei4_g6iK7psdg,False,False,,2024-09-05
user_115,s12n~uC4qJnunEeuNzg4JnkHQ6Q,True,True,2.0,2024-09-12
user_115,s12n~oHAAm9czEeq2pQ75DN-BkQ,True,False,,2024-01-26
user_115,s12n~Vsgr9J9aEeWj3Q6iLfN-8Q,True,True,3.0,2024-08-02
user_115,course~ZearHHitEeaYNAqJlKFl8Q,True,True,3.0,2024-11-15
user_115,course~ooswimowEe--dw7PPVphLw,False,False,,2024-06-30
user_115,s12n~OrcfS-FfR6-zKBM_ibeWrQ,True,True,3.0,2024-02-01
user_115,s12n~jt_z-slqEeuLfg5DgpVRTQ,True,True,5.0,2024-10-21
user_115,course~U-HaHvQXEe-UFAr__B_qpQ,True,False,,2024-09-07
user_115,course~zn0YnhqsEeW9dA4X94-nLQ,True,False,,2024-11-11
user_115,s12n~kuGzQBrlEeuKTA7v2iL8uQ,False,False,,2024-12-30
user_115,course~Qqmr3fBKEeWLaBLI8fdMlw,True,False,,2024-12-09
user_116,course~NyjWc9BHEeqnlw5xS4s2_w,False,False,,2024-03-03
user_116,course~eHfy41TXEeqUvw5ZQPycVw,True,True,5.0,2024-10-13
user_116,course~U-HaHvQXEe-UFAr__B_qpQ,True,True,2.0,2024-07-06
user_116,s12n~oVLaXTZ_Eeu7AA6Z4AQSNw,False,False,,2024-07-08
user_116,course~8K8NHrfgEea2MQq2IjylnA,True,False,,2024-03-29
user_116,s12n~a9PgA8dlQdq2X05pcRS0Kw,True,False,,2024-09-25
user_116,course~oNZYsuTwEe6PQQ5ZiTVI-w,True,True,3.0,2024-08-12
user_116,course~UnzxJW4jEeez8xK4FEa7iA,True,True,5.0,2024-03-09
user_116,course~aDPeKsbTEeqqzg7nmRt_BQ,True,False,,2024-01-24
user_116,course~Ffu_H13iEeWozxKwtAxdTQ,True,False,,2024-05-30
user_116,course~Ol995_nNEeqPcRK1zDoKmw,True,False,,2024-03-05
user_116,course~ejOz7RDUEei99hK0xs-tsg,True,True,4.0,2024-12-15
user_116,course~B403PyTlEe6wQA4DcxzwjQ,False,False,,2024-12-17
user_116,course~dgW3wBsGEei_MQpZDN51wg,False,False,,2024-08-30
user_116,course~PwEwVKXfEeSlhSIAC3tQMw,True,True,4.0,2024-05-21
user_116,course~dOT6xnEVEe-Quwr_1ABTmQ,True,True,4.0,2024-12-26
user_116,course~WFJu-bWkEeaKcRImJySmAg,True,True,2.0,2024-05-14
user_116,course~KEFD9MgtEemfZAp9ePwIcA,True,False,,2024-02-17
user_116,s12n~agEcxHgeRASq8yHxWPRSWA,False,False,,2024-03-25
user_116,course~-Eu38u08EeSKeyIACwQXPg,True,False,,2024-05-02
user_116,s12n~4ZGJDStjEeupVg7HH9ybXQ,True,True,3.0,2024-01-11
user_116,s12n~2WZBsk2oEeWnsxIyrc6Ecw,True,True,2.0,2024-10-11
user_116,s12n~Fg0fxpjJEeyQPhIW7skcew,False,False,,2024-08-31
user_116,s12n~tnAsTVN7Eeyw9wpa5mWM_w,True,True,2.0,2024-04-24
user_116,course~ssehpGi7EeeKagq8d9KYcg,False,False,,2024-06-27
user_117,course~ZCd-QjAMEeeKJxI6bfgV9g,True,True,4.0,2024-02-13
user_117,course~zdKmx_LtEe--nhIUP1DqPQ,True,False,,2024-12-29
user_117,s12n~9kmimrDIEeqxzQqieMm42w,True,True,1.0,2024-11-22
user_117,s12n~Q0Fc_Yl0EeqdTApgQ4tM7Q,True,True,2.0,2024-11-15
user_117,s12n~jvtbhT9NQhWa5LSvOoLrVg,False,False,,2024-08-04
user_117,course~Jlb51UBBEe6G8RImwftfnQ,True,True,3.0,2024-11-07
user_117,course~YReFaj2LEeiTjQ4kFvy-Pg,True,False,,2024-04-11
user_117,course~W7MCgxeqEeyZ9BL8TB78QQ,True,True,5.0,2024-12-17
user_117,course~yqF2L50oEeWJORITtzkPnQ,False,False,,2024-06-19
user_117,course~2K-pi_e3Ee2VmA6uZNJ63w,True,False,,2024-08-13
user_117,course~8D3R5HiaEeioIg7r4jw_PA,False,False,,2024-10-21
user_117,course~r0GnHOZaEees-Q6jQMxlrg,True,False,,2024-06-29
user_117,s12n~ID0mJzNxTPe8MVqxEtW5RA,True,False,,2024-08-28
user_117,course~scIuHulNEe2idwokHO9n2w,True,False,,2024-10-19
user_117,s12n~V8ODvrL5EeW3mhLW1_Ertw,True,True,1.0,2024-04-26
user_117,s12n~_JNR7JitEey4Fw6cQWvEVw,False,False,,2024-02-27
user_117,s12n~KPSzVL9AEeyfhAreTccY9Q,True,True,2.0,2024-09-30
user_117,s12n~5w9v9Jd_EemkYApdOSqZTg,True,True,3.0,2024-01-23
user_118,s12n~1a_Qa92eQkOSjt6VLZ6lsg,True,False,,2024-01-22
user_118,course~DiDeOUQdEe-YIQr_7tz45w,True,True,5.0,2024-07-24
user_118,s12n~gQ2MXPR0Sre6gnsDtiLikg,True,True,1.0,2024-02-18
user_118,course~Y2Lu2G4mEeeWCg71xNIlJg,True,True,2.0,2024-08-11
user_118,course~KP52Z2s_Ee2CbQqxFqCfMQ,True,True,4.0,2024-01-18
user_118,course~BJXF0TLTEeSasiIACxClrQ,True,True,1.0,2024-04-11
user_118,course~rYjjjZCKEe63Ww6tPe9iow,True,False,,2024-12-06
user_118,course~5TWYj6aKEeSKZCIACymNCQ,False,False,,2024-05-21
user_118,course~AOBQLReREeyZ9BL8TB78QQ,True,False,,2024-05-27
user_118,course~Auue1KA-EeS9VCIACyUcdg,True,False,,2024-06-25
user_118,s12n~68fXxAJgEeqJHxKP6A-i8w,False,False,,2024-11-02
user_118,course~6cqdQSupEeymGhLyu6EGlQ,True,True,4.0,2024-10-31
user_118,s12n~2KkR_3WQEemPfw4P9nDoLg,True,True,5.0,2024-08-01
user_118,course~qJmIyPn2Ee-glg6vww23RQ,False,False,,2024-11-21
user_118,course~mYs5UAp9Eeuh2QpCvqFzYQ,False,False,,2024-01-14
user_118,course~-6EEg0s4Ee-4ug4_QNLLSQ,False,False,,2024-09-21
user_118,course~xfSxZG3ZEeqZGA6nG5ejfQ,True,True,4.0,2024-08-16
user_118,course~90jPQTcuEeyeYA42DXbPkQ,True,True,1.0,2024-10-19
user_118,course~9RgOPGtzEe-Quwr_1ABTmQ,False,False,,2024-08-20
user_118,s12n~LHmNiySEEe2VlA7tTmoIIQ,True,False,,2024-11-01
user_118,s12n~iQ74s3ezTiaqBIxAvADy5g,True,False,,2024-10-28
user_118,course~LaPkiBkDEeW2kQ6Me2SR7Q,True,True,1.0,2024-06-12
user_118,course~trgWdYiKEeWfngrMqWa91Q,True,True,1.0,2024-09-07
user_118,s12n~r4SWcmg7QCiIO_ebBFJUHA,True,True,1.0,2024-10-04
user_118,course~B16bIEaoEee_nQq6JsYrTA,True,False,,2024-12-12
user_118,s12n~GAa2DkahEeWGYgrxbG8BSw,True,False,,2024-06-20
user_119,s12n~ojCmGDZ2Eeut8hLuCGE6aQ,False,False,,2024-03-24
user_119,s12n~kxXLY1kfEey5Tg6Gr7s2bQ,False,False,,2024-12-23
user_119,course~tY8lFA40Ee-0zw71G9qqWw,False,False,,2024-06-18
user_119,course~gUk1J6KaEeWzcRL32DA-SQ,True,True,3.0,2024-08-10
user_119,course~jL8lDjdqEeu73BJTeWj1SQ,True,True,3.0,2024-12-03
user_119,s12n~p_qFGiDwSnCcNu7dokKQMQ,False,False,,2024-11-29
user_119,course~7JCexdg9Ee-bwhITEGGo8Q,True,True,5.0,2024-07-29
user_119,s12n~73SfxEbZTkqRkJsZSElEww,True,False,,2024-01-19
user_119,course~NUv6qNeZEeixABKGvtnuRA,True,False,,2024-03-03
user_119,s12n~5AkCbn3PSXGPJ6aoloYNbA,True,False,,2024-06-17
user_119,s12n~RjGZT9rFEeuf5xLDMIVlVQ,True,True,2.0,2024-03-23
user_119,course~T6G7p4vcEe--oAr_y6Q6Xw,False,False,,2024-08-26
